id,title,director_id,length,trailer_url,mpaa_rating,release_date,imdb_votes,release_year,adult,backdrop_path,budget,overview,tmdb_popularity,poster_path,revenue,tagline,tmdb_vote_average,tmdb_vote_count,imdb_id,tmdb_id,created_at,updated_at,awards,metascore,imdb_rating,Actor1,Actor 2,Actor 3,Actor 4,Director,Writer,Writer2,Income,Genre,Genre2,Studio,Studio2,Language,Language2,Country,Country2
76,Screamers (1995),,108,,R,1995-09-08 00:00:00 UTC,18,1995,false,/20KLnZRdsO0ia279VB6LdqGQ8QR.jpg,20000000,"(SIRIUS 6B, Year 2078) On a distant mining planet ravaged by a decade of war, scientists have created the perfect weapon: a blade-wielding, self-replicating race of killing devices known as Screamers designed for one purpose only -- to hunt down and destroy all enemy life forms.",0,/aFEs7D7IQ2IehTsniRIojDkiDl6.jpg,5781885,The last scream you hear will be your own.,6,27,114367,9102,2015-04-22 18:06:51 UTC,2015-04-22 18:25:22 UTC,3 nominations.,0,6,Peter Weller,Roy Dupuis,Jennifer Rubin,Andrew Lauer,Christian Duguay,Philip K. Dick ,Dan O'Bannon ,-71.090575,Action,Thriller,Fuji Eight Company Ltd.,Allegro Films,English,Magyar,United States of America,Canada
81,Things to Do in Denver When You're Dead (1995),,115,,R,1995-12-01 00:00:00 UTC,20,1995,false,/pXor0Uw2IeOMvyW6k2hyMAg3n9Q.jpg,8000000,A mafia film in Tarantino style with a star-studded cast. Jimmy’s “The Saint” gangster career has finally ended. Yet now he finds him self doing favors for a wise godfather known as “The Man with the Plan.”,0,/cBl7Yms567eR7UDhLOX8qI0LH0L.jpg,529766,Protect. Love. Honor. Avenge.,6,10,114660,400,2015-04-22 18:06:51 UTC,2015-04-22 18:25:22 UTC,2 wins.,46,6,Andy Garcia,Christopher Lloyd,William Forsythe,Bill Nunn,Gary Fleder,Scott Rosenberg,NA,-93.37792499999999,Romance,Drama,Miramax Films,NA,English,Español,United States of America,NA
86,White Squall (1996),,129,,PG-13,1996-02-02 00:00:00 UTC,16,1996,false,/g007k6BkEvbWjGMb8UYTOG85Ium.jpg,38000000,Teenage boys discover discipline and camaraderie on an ill-fated sailing voyage.,0,/3a5nomeyzJF4gG26HouCtce99ki.jpg,10300000,"",6,17,118158,10534,2015-04-22 18:06:51 UTC,2015-04-22 18:25:22 UTC,1 nomination.,53,6,Jeff Bridges,Caroline Goodall,John Savage,Scott Wolf,Ridley Scott,Charles Gieg Jr. ,Felix Sutton ,-72.89473684210527,Adventure,Drama,Hollywood Pictures,Largo Entertainment,English,Français,United States of America,NA
89,Nick of Time (1995),,90,,R,1995-11-22 00:00:00 UTC,29,1995,false,/ccBkUeSqxnHduFrTTTjJEoi4OkC.jpg,8169363,"Gene Watson is a public accountant who arrives on a train at Union Station in Los Angeles, accompanied by his 6-year-old daughter Lynn. Because of his ordinary looks, he is approached by a pair of sinister people named Smith and Jones.",0,/3kYcyD9yAjdjimYlIiGPfdMVbZb.jpg,8175346,"",6,40,113972,2086,2015-04-22 18:06:51 UTC,2015-04-22 18:25:22 UTC,N/A,0,6,Johnny Depp,Courtney Chase,Charles S. Dutton,Christopher Walken,John Badham,Patrick Sheane Duncan,NA,0.07323704430810578,Action,Thriller,Paramount Pictures,NA,English,NA,United States of America,NA
93,Vampire in Brooklyn (1995),,100,,R,1995-10-27 00:00:00 UTC,15,1995,false,/arCQaQ23OUTR6qgNCxDLzvJuspb.jpg,14000000,"Maximillian, the lone survivor of a race of vampires, comes to Brooklyn in search of a way to live past the next full moon. His ticket to survival is Rita, a NYPD detective who doesn't know she's half vampire -- and Maximillian will do whatever's necessary to put her under his spell.",0,/gn78ctdXGJz0K9VfS1L2M5xeHrW.jpg,19800000,A comic tale of horror and seduction.,4,12,114825,12158,2015-04-22 18:06:51 UTC,2015-04-22 18:25:53 UTC,N/A,27,4,Eddie Murphy,Angela Bassett,Allen Payne,Kadeem Hardison,Wes Craven,Eddie Murphy ,Vernon Lynch ,41.42857142857143,Comedy,Romance,Paramount Pictures,NA,English,NA,United States of America,NA
101,Bottle Rocket (1996),,91,,R,1996-02-21 00:00:00 UTC,47,1996,false,/3Fa0XjSyuyDrlVyYmbbten3nojg.jpg,5000000,"Upon his release from a mental hospital following a nervous breakdown, the directionless Anthony joins his friend Dignan, who seems far less sane than the former. Dignan has hatched a hair-brained scheme for an as-yet-unspecified crime spree that somehow involves his former boss, the (supposedly) legendary Mr. Henry.",0,/wNlP7mTNg2GWqRc5MdjY2nX6m6j.jpg,407488,"They're not really criminals, but everyone's got to have a dream.",6,40,115734,13685,2015-04-22 18:06:51 UTC,2015-04-22 18:25:54 UTC,2 wins.,65,7,Luke Wilson,Owen Wilson,Ned Dowd,Shea Fowler,Wes Anderson,Owen Wilson,Wes Anderson,-91.85024,Adventure,Comedy,Columbia Pictures Corporation,Gracie Films,English,Español,United States of America,NA
104,Happy Gilmore (1996),,92,,PG-13,1996-02-16 00:00:00 UTC,134,1996,false,/z5qwh317CANMZO7KMPAEepwxlyq.jpg,10000000,"Failed hockey player-turned-golf whiz Happy Gilmore -- whose unconventional approach and antics on the grass courts the ire of rival Shooter McGavin -- is determined to win a PGA tournament so he can save his granny's house with the prize money. Meanwhile, an attractive tour publicist tries to soften Happy's image.",1,/pG5edeKkntnt5A799Y0UNI5hi9W.jpg,41205099,He doesn't play golf... he destroys it.,6,216,116483,9614,2015-04-22 18:06:51 UTC,2015-04-22 18:25:54 UTC,1 win & 3 nominations.,31,7,Adam Sandler,Christopher McDonald,Julie Bowen,Frances Bay,Dennis Dugan,Tim Herlihy,Adam Sandler,312.05099,Comedy,NA,Universal Pictures,Brillstein-Grey Entertainment,English,NA,United States of America,NA
107,Muppet Treasure Island (1996),,100,,G,1996-02-16 00:00:00 UTC,14,1996,false,/op3mNFDlXLZBgLDyxTiM9fU1neo.jpg,0,"After telling the story of Flint's last journey to young Jim Hawkins, Billy Bones has a heart attack and dies just as Jim and his friends are attacked by pirates. The gang escapes into the town where they hire out a boat and crew to find the hidden treasure, which was revealed by Bones before he died. On their voyage across the seas, they soon find out that not everyone on board can be trusted.",0,/5A8gKzOrF9Z7tSUX6xd5dEx4NXf.jpg,34327391,Set sail for Muppet mayhem!,5,23,117110,10874,2015-04-22 18:06:51 UTC,2015-04-22 18:25:54 UTC,4 nominations.,0,6,Tim Curry,Billy Connolly,Jennifer Saunders,Kevin Bishop,Brian Henson,Robert Louis Stevenson ,Jerry Juhl ,0.0,Adventure,Children,Walt Disney Pictures,Jim Henson Productions,English,NA,United States of America,NA
110,Braveheart (1995),,177,,R,1995-05-24 00:00:00 UTC,624,1995,false,/mXJnEzFHmchkMkuvaJ25eV4qWL5.jpg,72000000,"Enraged at the slaughter of Murron, his new bride and childhood love, legendary Scottish warrior William Wallace slays a platoon of the local English lord's soldiers. This leads the village to revolt and, eventually, the entire country to rise up against English rule.",2,/2qAgGeYdLjelOEqjW9FYvPHpplC.jpg,210000000,Every man dies.  Not every man truly lives.,7,1463,112573,197,2015-04-22 18:06:51 UTC,2015-04-22 18:25:54 UTC,Won 5 Oscars. Another 20 wins & 20 nominations.,68,8,James Robinson,Sean Lawlor,Sandy Nelson,James Cosmo,Mel Gibson,Randall Wallace,NA,191.66666666666669,Drama,Action,Icon Entertainment International,The Ladd Company,English,Français,United States of America,NA
111,Taxi Driver (1976),,113,,R,1976-02-08 00:00:00 UTC,421,1976,false,/hjmJKAVoZ3n2KWbKgasbfdugwhu.jpg,1300000,Robert De Niro stars as Travis Bickle in this oppressive psychodrama about a Vietnam veteran who rebels against the decadence and immorality of big city life in New York while working the nightshift as a taxi driver.,2,/yxq4pk1xGmro8tQABuQIrWrvdaE.jpg,21100000,"On every street in every city, there's a nobody who dreams of being a somebody.",7,498,75314,103,2015-04-22 18:06:51 UTC,2015-04-22 18:25:54 UTC,Nominated for 4 Oscars. Another 27 wins & 9 nominations.,93,8,Diahnne Abbott,Frank Adu,Victor Argo,Gino Ardito,Martin Scorsese,Paul Schrader,NA,1523.076923076923,Drama,Crime,Columbia Pictures Corporation,Italo/Judeo Productions,English,Español,United States of America,NA
119,"Steal Big, Steal Little (1995)",,113,,PG-13,1995-09-29 00:00:00 UTC,767,1995,false,,25000000,"Ruben and Robby are twin brothers, adopted by Mona, one of the wealthiest - and most eccentric - women in Santa Barbara. Ruben is devoted to Mona, but Robby is more devoted to her money. So when Mona leaves her fortune and estate to Ruben it starts a battle between brothers that soon leads to madness, mayhem, and even attempted murder. On Ruben's side is Lou Perilli an ex-Chicago cop and used car dealer who knows the law - and how to get around it. On Robby's side is ruthless businessman Reed Tyler, who is out to turn a swift profit on Mona's property. Walking a shifty line between them is Eddie Agopian, the family lawyer, who doesn't care which side wins as long as he's on the winner's side. But whether they're stealing big or stealing little, they're all stealing in this hilarious comedy about greed, power... and brotherly love.",0,/orxadPuPEtbFNS3jhdV7bi1VUp5.jpg,6278139,Two brothers. One fortune. Zero chance they'll share it.,4,2,114536,78406,2015-04-22 18:06:51 UTC,2015-04-22 18:25:54 UTC,N/A,0,4,Andy Garcia,Alan Arkin,Rachel Ticotin,Joe Pantoliano,Andrew Davis,Andrew Davis ,Teresa Tucker-Davies ,-74.887444,Comedy,NA,Savoy Pictures,NA,English,NA,United States of America,NA
122,Boomerang (1992),,117,,R,1992-06-30 00:00:00 UTC,18,1992,false,/jIh2qW2sz7ewmNgvMqUz6aHaa6Q.jpg,40000000,"Marcus is a successful advertising executive who woos and beds women almost at will. After a company merger he finds that his new boss, the ravishing Jacqueline, is treating him in exactly the same way. Completely traumatised by this, his work goes badly downhill.",0,/5U04Ljss3DhzxfA69cLnh96zm1u.jpg,70100000,A Player Who's About to be Played.,6,24,103859,11066,2015-04-22 18:06:51 UTC,2015-04-22 18:26:24 UTC,1 win & 4 nominations.,45,5,Eddie Murphy,Robin Givens,Halle Berry,David Alan Grier,Reginald Hudlin,Eddie Murphy ,Barry W. Blaustein ,75.25,Comedy,Romance,Paramount Pictures,NA,English,Français,United States of America,NA
125,Flirting With Disaster (1996),,92,,R,1996-03-22 00:00:00 UTC,13,1996,false,/zsWJLoAIoOYiuTsQgiDbmLgcHRq.jpg,7000000,"Adopted as a child, new father Mel Colpin (Ben Stiller) decides he cannot name his son until he knows his birth parents, and determines to make a cross-country quest to find them. Accompanied by his wife, Nancy (Patricia Arquette), and an inept yet gorgeous adoption agent, Tina (Tea Leoni), he departs on an epic road trip that quickly devolves into a farce of mistaken identities, wrong turns, and overzealous and love-struck ATF agents (Josh Brolin, Richard Jenkins).",0,/pxxYa68L05ZR4vMwc6yB8KqXslo.jpg,14702438,"A comedy about sex, love, family and other accidents waiting to happen.",6,11,116324,2074,2015-04-22 18:06:51 UTC,2015-04-22 18:26:24 UTC,2 wins & 7 nominations.,81,6,Ben Stiller,Patricia Arquette,Téa Leoni,Mary Tyler Moore,David O. Russell,David O. Russell,NA,110.03482857142856,Comedy,NA,Miramax Films,NA,English,NA,United States of America,NA
132,Jade (1995),,95,,R,1995-10-13 00:00:00 UTC,8,1995,false,/4IkcmTJRq9IIj3gabsOAO3F4zAK.jpg,50000000,"Someone does a nasty hatchet job on a San Fransisco big noise and the Assistant D.A. takes charge of the investigation. Through a web of blackmail and prostitution involving the Governor, an old lover of the law man emerges as a prime suspect and he has to deal with his personal feelings as well as the case.",0,/hR0pDYL0ahL4A4YXo3Vq0GIGk55.jpg,9851610,Some fantasies go too far.,4,6,113451,11863,2015-04-22 18:06:51 UTC,2015-04-22 18:26:25 UTC,2 nominations.,0,5,David Caruso,Linda Fiorentino,Chazz Palminteri,Richard Crenna,William Friedkin,Joe Eszterhas,NA,-80.29678,Thriller,NA,Paramount Pictures,NA,English,NA,United States of America,NA
137,Man of the Year (1995),,86,,N/A,1995-09-15 00:00:00 UTC,296,1995,false,/pvlgpUpWHtvWjd149zscRlvS2Gd.jpg,0,"First-time director Dirk Shafer also penned this raucous ""mockumentary,"" a blend of fact and fiction that re-creates his 1992 reign as Playgirl magazine's Centerfold of the Year. When Shafer chooses to keep the fact that he's gay a secret from the magazine's editors, he finds himself living the ultimate lie -- and incapable of giving female readers what they really want. Will he succumb to his lover's pressures to come out of the closet?",0,/nKYRDhGlbvQpXJnyMm7fcFDtm6P.jpg,209935,He as a centerfold who revealed everything ... but the truth.,3,2,113756,5757,2015-04-22 18:06:51 UTC,2015-04-22 18:26:25 UTC,N/A,0,6,Vivian Paxton,Claudette Sutherland,Michael Ornstein,Cal Bartlett,Dirk Shafer,Dirk Shafer,NA,0.0,Documentary,NA,NA,NA,English,NA,United States of America,NA
141,"Birdcage, The (1996)",,117,,R,1996-03-08 00:00:00 UTC,56,1996,false,/hU7YAbnf49QLnvxs30aCgGgSb9T.jpg,0,A gay cabaret owner and his drag queen companion agree to put up a false straight front so that their son can introduce them to his fiancé's right-wing moralistic parents.,0,/oXP90sp3sTXbmJCW6WX5BUhKthJ.jpg,185260553,Come as you are.,6,61,115685,11000,2015-04-22 18:06:51 UTC,2015-04-22 18:26:25 UTC,Nominated for 1 Oscar. Another 6 wins & 17 nominations.,72,6,Robin Williams,Gene Hackman,Nathan Lane,Dianne Wiest,Mike Nichols,Jean Poiret ,Francis Veber ,0.0,Comedy,NA,Metro-Goldwyn-Mayer,NA,English,Français,United States of America,NA
145,Bad Boys (1995),,118,,R,1995-04-07 00:00:00 UTC,147,1995,false,/eaCyvpISFA59etDKvcHn2VoN5kD.jpg,19000000,"Marcus Burnett is a hen-pecked family man. Mike Lowry is a foot-loose and fancy free ladies' man. Both are Miami policemen, and both have 72 hours to reclaim a consignment of drugs stolen from under their station's nose. To complicate matters, in order to get the assistance of the sole witness to a murder, they have to pretend to be each other.",1,/nkRagoJbx9H3zVSEDyH5ldfgwyR.jpg,141407024,Whatcha gonna do?,6,663,112442,9737,2015-04-22 18:06:51 UTC,2015-04-22 18:26:25 UTC,1 win & 3 nominations.,41,6,Lisa Boyle,Will Smith,Martin Lawrence,Michael Taliferro,Michael Bay,George Gallo ,Michael Barrie ,644.2474947368421,Comedy,Drama,Columbia Pictures,Don Simpson/Jerry Bruckheimer Films,English,NA,United States of America,NA
150,Apollo 13 (1995),,140,,PG,1995-06-30 00:00:00 UTC,184,1995,false,/dvpU3CJxKCfr1XBOzeMcztgDyO3.jpg,52000000,"Technical troubles scuttle the Apollo 13 lunar mission in 1971, risking the lives of astronaut Jim Lovell and his crew in director Ron Howard's chronicle of this true-life story, which turns a failed journey into a thrilling saga of heroism. Drifting more than 200,000 miles from Earth, the astronauts work furiously with the ground crew to avert tragedy.",1,/6JQ9z3V9x4vlU2GSZx2yNO0PvuX.jpg,355237933,"Houston, we have a problem.",6,493,112384,568,2015-04-22 18:06:51 UTC,2015-04-22 18:26:25 UTC,Won 2 Oscars. Another 26 wins & 30 nominations.,77,7,Tom Hanks,Bill Paxton,Kevin Bacon,Gary Sinise,Ron Howard,Jim Lovell ,Jeffrey Kluger ,583.1498711538462,Adventure,Drama,Universal Pictures,Imagine Entertainment,English,NA,United States of America,NA
151,Rob Roy (1995),,139,,R,1995-04-07 00:00:00 UTC,32,1995,false,/eC08o03fmEodTnn4JZlqJqR3IXQ.jpg,28000000,"In the highlands of Scotland in the 1700s, Rob Roy tries to lead his small town to a better future, by borrowing money from the local nobility to buy cattle to herd to market. When the money is stolen, Rob is forced into a Robin Hood lifestyle to defend his family and honour.",0,/glLKiD6FMEdUu2o5sbdBJFzJ87R.jpg,31600000,Honor made him a man. Courage made him a hero. History made him a Legend,6,25,114287,11780,2015-04-22 18:06:51 UTC,2015-04-22 18:26:25 UTC,Nominated for 1 Oscar. Another 2 wins & 2 nominations.,55,6,Liam Neeson,Jessica Lange,John Hurt,Tim Roth,Michael Caton-Jones,Alan Sharp ,NA,12.857142857142856,Romance,Drama,Metro-Goldwyn-Mayer,United Artists,English,NA,United States of America,NA
153,Batman Forever (1995),,121,,PG-13,1995-06-15 00:00:00 UTC,168,1995,false,/bbaiw9VmrHXY3mhCDpj5XB2I5We.jpg,100000000,"The Dark Knight of Gotham City confronts a dastardly duo: Two-Face and the Riddler. Formerly District Attorney Harvey Dent, Two-Face believes Batman caused the courtroom accident which left him disfigured on one side. And Edward Nygma, computer-genius and former employee of millionaire Bruce Wayne, is out to get the philanthropist; as The Riddler. Former circus acrobat Dick Grayson, his family killed by Two-Face, becomes Wayne's ward and Batman's new partner Robin.",1,/i5bHFFv41MBwVoboOuWqDnIH3Bu.jpg,336529144,"Courage now, truth always...",5,457,112462,414,2015-04-22 18:06:51 UTC,2015-04-22 18:27:04 UTC,Nominated for 3 Oscars. Another 9 wins & 17 nominations.,51,5,Val Kilmer,Tommy Lee Jones,Jim Carrey,Nicole Kidman,Joel Schumacher,Bob Kane ,Lee Batchler ,236.529144,Adventure,Comedy,Warner Bros. Pictures,PolyGram Filmed Entertainment,English,NA,United States of America,United Kingdom
156,Blue in the Face (1995),,83,,R,1995-09-15 00:00:00 UTC,7,1995,false,/3gMl7dmHbA3SwnCbLeIUMKjdLy9.jpg,2000000,"Augie runs a small tobacco shop in Brooklyn, New York. The whole neighborhood comes to visit him to buy cigarettes and have some small talk. During the movie Lou Reed tries to explain why he has to have a cut on his health insurance bill if he keeps smoking and Madonna acts as a Singing Telegram.",0,/2v1glwqNN5zDH5I6iyyexgXgCQA.jpg,1275000,"",5,3,112541,5894,2015-04-22 18:06:51 UTC,2015-04-22 18:27:04 UTC,2 nominations.,54,6,Lou Reed,Michael J. Fox,Roseanne Barr,Mel Gorham,"Paul Auster, Wayne Wang, Harvey Wang",Paul Auster ,Wayne Wang ,-36.25,Comedy,Drama,Miramax Films,InterAL,English,NA,United States of America,NA
157,Canadian Bacon (1995),,91,,PG,1995-06-08 00:00:00 UTC,12,1995,false,/vxBbVbX9ki13EhbaBJX3f6fGuoj.jpg,11000000,Canadian Bacon is the only fictitious film from Director Michael Moore. This comedy is about an American president who decides to go to war to bring the public’s opinion of him up during election time. Canadian Bacon is actor John Candy’s last film.,0,/thSEq2QbcA7wIiF2pxsExbyDcY3.jpg,178104,"I'll tell ya another thing, their beer sucks!",4,8,109370,1775,2015-04-22 18:06:51 UTC,2015-04-22 18:27:04 UTC,N/A,0,5,John Candy,Alan Alda,Rhea Perlman,Kevin Pollak,Michael Moore,Michael Moore,NA,-98.38087272727273,Comedy,War,PolyGram Filmed Entertainment,NA,English,NA,United States of America,Canada
